candidate_id,name,business_name,dba,full_premise_address,city,state,zip,permit_numbers,permit_count,classification,classification_reason,current_operating_status,operator_url,evidence_url,source_name,source_url,retrieval_date,exact_registry_reference,notes
ca-ttb-f4e9b57761a9,WHISKEY RIVER,BRIAN RUNKLE,WHISKEY RIVER,"1128 WESTERN CT STE 11, FAIRFIELD, CA, 94533",FAIRFIELD,CA,94533,CA-S-20112,1,closed_or_unverifiable,"No operator, local-government, or exact-premise California ABC evidence was located in the completed review; the TTB listing verifies permit identity only.",unverifiable,,https://www.ttb.gov/public-information/foia/list-of-permittees,TTB Spirits Producers and Bottlers List,https://www.ttb.gov/public-information/foia/list-of-permittees,2026-08-22,TTB Spirits Producers and Bottlers List: CA-S-20112,Conservative default after no completed individual evidence and no exact-premise owner/DBA match in California ABC daily data; not a finding of closure.
ca-ttb-f5a73cadec17,Hotaling & Co.,"HOTALING & CO., LLC",Hotaling & Co.,"PIER 50, SHED B, SAN FRANCISCO, CA, 94158",SAN FRANCISCO,CA,94158,CA-S-20265,1,production_site,Official California ABC export shows a matching active brandy/distilled-spirits/craft-distiller licence at the TTB premise.,unknown,,https://www.abc.ca.gov/licensing/licensing-reports/,California ABC Daily Data Export,https://www.abc.ca.gov/wp-content/uploads/DailyExport-CSV.zip,2026-08-22,"TTB Spirits Producers and Bottlers List: CA-S-20265; California ABC Daily Data Export: 00600887 (02, 04, 06)",Automated exact premise plus owner/DBA-token match in official ABC export: Type 06 file 00600887 (HOTALING & CO.  LLC / HOTALING & CO.); Type 04 file 00600887 (HOTALING & CO.  LLC / HOTALING & CO.); Type 02 file 00600887 (HOTALING & CO.  LLC / HOTALING & CO.).
ca-ttb-f5ff73af1467,"PRESTIGE PRODUCTION SOLUTIONS, LLC","PRESTIGE PRODUCTION SOLUTIONS, LLC",,"265 LOMBARD RD STE A, AMERICAN CANYON, CA, 94503",AMERICAN CANYON,CA,94503,CA-S-20515,1,closed_or_unverifiable,"No operator, local-government, or exact-premise California ABC evidence was located in the completed review; the TTB listing verifies permit identity only.",unverifiable,,https://www.ttb.gov/public-information/foia/list-of-permittees,TTB Spirits Producers and Bottlers List,https://www.ttb.gov/public-information/foia/list-of-permittees,2026-08-22,TTB Spirits Producers and Bottlers List: CA-S-20515,Conservative default after no completed individual evidence and no exact-premise owner/DBA match in California ABC daily data; not a finding of closure.
ca-ttb-f6ee3c6d3db2,THE SILVERADO VINEYARDS,"FOLEY FAMILY WINES, INC.",THE SILVERADO VINEYARDS,"6121 SILVERADO TRL, NAPA, CA, 94558",NAPA,CA,94558,CA-S-20449,1,needs_review,"Official California ABC export has an exact-premise identity match, but the listed licence type does not independently establish spirits production.",unknown,,https://www.abc.ca.gov/licensing/licensing-reports/,California ABC Daily Data Export,https://www.abc.ca.gov/wp-content/uploads/DailyExport-CSV.zip,2026-08-22,"TTB Spirits Producers and Bottlers List: CA-S-20449; California ABC Daily Data Export: 00643871 (02, 06)",Automated exact premise plus owner/DBA-token match in official ABC export: Type 02 file 00643871 (FOLEY FAMILY WINES  INC. / SILVERADO VINEYARDS THE); Type 06 file 00643871 (FOLEY FAMILY WINES  INC. / SILVERADO VINEYARDS THE).
ca-ttb-f6fba4b49d5c,"FN CELLARS, LLC","FN CELLARS, LLC",,"1350 ACACIA DR, OAKVILLE, CA, 94562",OAKVILLE,CA,94562,CA-S-20565,1,needs_review,"Official California ABC export has an exact-premise identity match, but the listed licence type does not independently establish spirits production.",unknown,,https://www.abc.ca.gov/licensing/licensing-reports/,California ABC Daily Data Export,https://www.abc.ca.gov/wp-content/uploads/DailyExport-CSV.zip,2026-08-22,"TTB Spirits Producers and Bottlers List: CA-S-20565; California ABC Daily Data Export: 00542677 (02, 06)",Automated exact premise plus owner/DBA-token match in official ABC export: Type 02 file 00542677 (FN CELLARS  LLC / FAR NIENTE WINE ESTATES); Type 06 file 00542677 (FN CELLARS  LLC / FAR NIENTE WINE ESTATES).
ca-ttb-f71af7e312bb,EVANS BREWING COMPANY INC.,EVANS BREWING COMPANY INC.,,"2440 RAILROAD ST STE 101, CORONA, CA, 92880",CORONA,CA,92880,CA-S-20326,1,closed_or_unverifiable,"No operator, local-government, or exact-premise California ABC evidence was located in the completed review; the TTB listing verifies permit identity only.",unverifiable,,https://www.ttb.gov/public-information/foia/list-of-permittees,TTB Spirits Producers and Bottlers List,https://www.ttb.gov/public-information/foia/list-of-permittees,2026-08-22,TTB Spirits Producers and Bottlers List: CA-S-20326,Conservative default after no completed individual evidence and no exact-premise owner/DBA match in California ABC daily data; not a finding of closure.
ca-ttb-f7675bf77356,BEAR & THE WREN,SCRAMBLEZ GRILLE & BAR,BEAR & THE WREN,"570 HIGUERA ST STE 2, SAN LUIS OBISPO, CA, 93401",SAN LUIS OBISPO,CA,93401,CA-S-20577,1,closed_or_unverifiable,"No operator, local-government, or exact-premise California ABC evidence was located in the completed review; the TTB listing verifies permit identity only.",unverifiable,,https://www.ttb.gov/public-information/foia/list-of-permittees,TTB Spirits Producers and Bottlers List,https://www.ttb.gov/public-information/foia/list-of-permittees,2026-08-22,TTB Spirits Producers and Bottlers List: CA-S-20577,Conservative default after no completed individual evidence and no exact-premise owner/DBA match in California ABC daily data; not a finding of closure.
ca-ttb-f875f508d599,Paskenta Brewing & Distilling Company,"PASKENTA BREWING & DISTILLING COMPANY, LLC",Paskenta Brewing & Distilling Company,"2655 EVERETT FREEMAN WAY, CORNING, CA, 96021",CORNING,CA,96021,CA-S-20350,1,production_site,Official California ABC export shows a matching active brandy/distilled-spirits/craft-distiller licence at the TTB premise.,unknown,,https://www.abc.ca.gov/licensing/licensing-reports/,California ABC Daily Data Export,https://www.abc.ca.gov/wp-content/uploads/DailyExport-CSV.zip,2026-08-22,"TTB Spirits Producers and Bottlers List: CA-S-20350; California ABC Daily Data Export: 00623873 (06, 23, 47, 58, 68, 74, 77)",Automated exact premise plus owner/DBA-token match in official ABC export: Type 23 file 00623873 (PASKENTA BREWING & DISTILLING COMPANY  LLC / ); Type 06 file 00623873 (PASKENTA BREWING & DISTILLING COMPANY  LLC / ); Type 47 file 00623873 (PASKENTA BREWING & DISTILLING COMPANY  LLC / ); Type 74 file 00623873 (PASKENTA BREWING & DISTILLING COMPANY  LLC / ); Type 68 file 00623873 (PASKENTA BREWING & DISTILLING COMPANY  LLC / ); Type 58 file 00623873 (PASKENTA BREWING & DISTILLING COMPANY  LLC / ); Type 47 file 00623873 (PASKENTA BREWING & DISTILLING COMPANY  LLC / ); Type 77 file 00623873 (PASKENTA BREWING & DISTILLING COMPANY  LLC / ).
ca-ttb-f8b4eb5e992e,Carbon Negative Spirits,CARBON NEGATIVE SPIRITS LLC,Carbon Negative Spirits,"399 BUSINESS PARK CT SUITE 504, 505, 523 CT, WINDSOR, CA, 95492",WINDSOR,CA,95492,CA-S-20477,1,closed_or_unverifiable,"No operator, local-government, or exact-premise California ABC evidence was located in the completed review; the TTB listing verifies permit identity only.",unverifiable,,https://www.ttb.gov/public-information/foia/list-of-permittees,TTB Spirits Producers and Bottlers List,https://www.ttb.gov/public-information/foia/list-of-permittees,2026-08-22,TTB Spirits Producers and Bottlers List: CA-S-20477,Conservative default after no completed individual evidence and no exact-premise owner/DBA match in California ABC daily data; not a finding of closure.
ca-ttb-f90a81b69875,SEGHESIO FAMILY VINEYARDS,"PINE RIDGE WINERY, LLC",SEGHESIO FAMILY VINEYARDS,"700 GROVE ST, HEALDSBURG, CA, 95448",HEALDSBURG,CA,95448,CA-S-15121,1,production_site,"Site holds active California ABC Type 04 (Distilled Spirits Manufacturer) and Type 06 (Still) licenses (License #511467) and TTB DSP permit CA-S-15121 at the 700 Grove St address, with the winery and tasting room currently open to the public.",open,https://www.seghesio.com/,https://www.abc.ca.gov/licensing/license-lookup/single-license/?RPTTYPE=12&LICENSE=511467,California ABC License Lookup,https://www.abc.ca.gov/licensing/license-lookup/,2026-08-22,TTB Spirits Producers and Bottlers List: CA-S-15121,Operating as Seghesio Family Vineyards under licensee Pine Ridge Winery LLC; presence of active Type 06 still license provides explicit equipment evidence for production site classification at this winery location. Official ABC exact-premise match: Type 02 file 00511467 (PINE RIDGE WINERY  LLC / SEGHESIO FAMILY VINEYARDS); Type 04 file 00511467 (PINE RIDGE WINERY  LLC / SEGHESIO FAMILY VINEYARDS); Type 06 file 00511467 (PINE RIDGE WINERY  LLC / SEGHESIO FAMILY VINEYARDS); Type 14 file 00511467 (PINE RIDGE WINERY  LLC / SEGHESIO FAMILY VINEYARDS).
ca-ttb-f95547d1cc32,MPL BRANDS NV INC.,MPL BRANDS NV INC.,,"2455 HUNTINGTON DR, FAIRFIELD, CA, 94533",FAIRFIELD,CA,94533,CA-S-20467,1,bottling_only,Official California ABC export shows matching active manufacturer-agent/rectifier privileges but no matching active distilled-spirits production licence.,unknown,,https://www.abc.ca.gov/licensing/licensing-reports/,California ABC Daily Data Export,https://www.abc.ca.gov/wp-content/uploads/DailyExport-CSV.zip,2026-08-22,"TTB Spirits Producers and Bottlers List: CA-S-20467; California ABC Daily Data Export: 00648918 (02, 07)",Automated exact premise plus owner/DBA-token match in official ABC export: Type 02 file 00648918 (MPL BRANDS NV  INC. / PATCO); Type 07 file 00648918 (MPL BRANDS NV  INC. / PATCO).
ca-ttb-f963278ab6ac,"NELLA TERRA CELLARS, INC.","NELLA TERRA CELLARS, INC.",,"5003 SHERIDAN RD, SUNOL, CA, 94586",SUNOL,CA,94586,CA-S-20189,1,production_site,Official California ABC export shows a matching active brandy/distilled-spirits/craft-distiller licence at the TTB premise.,unknown,,https://www.abc.ca.gov/licensing/licensing-reports/,California ABC Daily Data Export,https://www.abc.ca.gov/wp-content/uploads/DailyExport-CSV.zip,2026-08-22,"TTB Spirits Producers and Bottlers List: CA-S-20189; California ABC Daily Data Export: 00532568 (02, 06, 74, 81)",Automated exact premise plus owner/DBA-token match in official ABC export: Type 02 file 00532568 (NELLA TERRA CELLARS  INC / NELLA TERRA CELLARS); Type 06 file 00532568 (NELLA TERRA CELLARS  INC / NELLA TERRA CELLARS); Type 74 file 00532568 (NELLA TERRA CELLARS  INC / NELLA TERRA CELLARS); Type 81 file 00532568 (NELLA TERRA CELLARS  INC / NELLA TERRA CELLARS).
ca-ttb-f97e5b7e5307,Lucca Winery,MARK STEVEN LUCCHESI,Lucca Winery,"16265 E RIVER RD, RIPON, CA, 95366",RIPON,CA,95366,CA-S-20473,1,needs_review,"Official California ABC export has an exact-premise identity match, but the listed licence type does not independently establish spirits production.",unknown,,https://www.abc.ca.gov/licensing/licensing-reports/,California ABC Daily Data Export,https://www.abc.ca.gov/wp-content/uploads/DailyExport-CSV.zip,2026-08-22,TTB Spirits Producers and Bottlers List: CA-S-20473; California ABC Daily Data Export: 00516904 (02),Automated exact premise plus owner/DBA-token match in official ABC export: Type 02 file 00516904 (LUCCHESI  MARK S / LUCCA WINERY).
ca-ttb-fa06fcc9c0c1,Aris Vodka Corporation,ARIS VODKA CORPORATION,Aris Vodka Corporation,"759 S STATE COLLEGE BLVD UNIT 18, FULLERTON, CA, 92831",FULLERTON,CA,92831,CA-S-20441,1,closed_or_unverifiable,"No operator, local-government, or exact-premise California ABC evidence was located in the completed review; the TTB listing verifies permit identity only.",unverifiable,,https://www.ttb.gov/public-information/foia/list-of-permittees,TTB Spirits Producers and Bottlers List,https://www.ttb.gov/public-information/foia/list-of-permittees,2026-08-22,TTB Spirits Producers and Bottlers List: CA-S-20441,Conservative default after no completed individual evidence and no exact-premise owner/DBA match in California ABC daily data; not a finding of closure.
ca-ttb-fc7721ae207a,SCHEID VINEYARDS CALIFORNIA INC.,SCHEID VINEYARDS CALIFORNIA INC.,,"1972 HOBSON AVE, GREENFIELD, CA, 93927",GREENFIELD,CA,93927,CA-S-15036,1,production_site,Official California ABC export shows a matching active brandy/distilled-spirits/craft-distiller licence at the TTB premise.,unknown,,https://www.abc.ca.gov/licensing/licensing-reports/,California ABC Daily Data Export,https://www.abc.ca.gov/wp-content/uploads/DailyExport-CSV.zip,2026-08-22,"TTB Spirits Producers and Bottlers List: CA-S-15036; California ABC Daily Data Export: 00426789, 00558479 (02, 04, 06, 09, 81)",Automated exact premise plus owner/DBA-token match in official ABC export: Type 02 file 00426789 (SCHEID VINEYARDS CALIFORNIA INC / SCHEID FAMILY WINES); Type 04 file 00426789 (SCHEID VINEYARDS CALIFORNIA INC / SCHEID FAMILY WINES); Type 06 file 00426789 (SCHEID VINEYARDS CALIFORNIA INC / SCHEID FAMILY WINES); Type 02 file 00558479 (AGAJANIAN  INC / AGAJANIAN VINEYARDS & WINE COMPANY); Type 09 file 00558479 (AGAJANIAN  INC / AGAJANIAN VINEYARDS & WINE COMPANY); Type 81 file 00426789 (SCHEID VINEYARDS CALIFORNIA INC / SCHEID FAMILY WINES); Type 81 file 00558479 (AGAJANIAN  INC / AGAJANIAN VINEYARDS & WINE COMPANY).
ca-ttb-fd44b29a2ce9,ALTR FLTR,ALTR FLTR INC.,ALTR FLTR,"4326 BIG RANCH RD, NAPA, CA, 94558",NAPA,CA,94558,CA-S-20575,1,closed_or_unverifiable,"No operator, local-government, or exact-premise California ABC evidence was located in the completed review; the TTB listing verifies permit identity only.",unverifiable,,https://www.ttb.gov/public-information/foia/list-of-permittees,TTB Spirits Producers and Bottlers List,https://www.ttb.gov/public-information/foia/list-of-permittees,2026-08-22,TTB Spirits Producers and Bottlers List: CA-S-20575,Conservative default after no completed individual evidence and no exact-premise owner/DBA match in California ABC daily data; not a finding of closure.
ca-ttb-fd749481f11c,Six Drops,SAINT VINCENT BRANDS LLC,Six Drops,"30973 SANTANA ST STE 102, HAYWARD, CA, 94544",HAYWARD,CA,94544,CA-S-20383,1,closed_or_unverifiable,"No operator, local-government, or exact-premise California ABC evidence was located in the completed review; the TTB listing verifies permit identity only.",unverifiable,,https://www.ttb.gov/public-information/foia/list-of-permittees,TTB Spirits Producers and Bottlers List,https://www.ttb.gov/public-information/foia/list-of-permittees,2026-08-22,TTB Spirits Producers and Bottlers List: CA-S-20383,Conservative default after no completed individual evidence and no exact-premise owner/DBA match in California ABC daily data; not a finding of closure.
ca-ttb-fd95ce4acf61,THE OBSCURE,AD OBSCURA LLC,THE OBSCURE,"3709 MEDFORD ST UNIT 15, LOS ANGELES, CA, 90063",LOS ANGELES,CA,90063,CA-S-20340,1,closed_or_unverifiable,"No operator, local-government, or exact-premise California ABC evidence was located in the completed review; the TTB listing verifies permit identity only.",unverifiable,,https://www.ttb.gov/public-information/foia/list-of-permittees,TTB Spirits Producers and Bottlers List,https://www.ttb.gov/public-information/foia/list-of-permittees,2026-08-22,TTB Spirits Producers and Bottlers List: CA-S-20340,Conservative default after no completed individual evidence and no exact-premise owner/DBA match in California ABC daily data; not a finding of closure.
ca-ttb-fdd719763593,19th Hole Spirits,19TH HOLE SPIRITS LLC,19th Hole Spirits,"1231 THIRD STREET PROMENADE, SANTA MONICA, CA, 90401",SANTA MONICA,CA,90401,CA-S-20435,1,closed_or_unverifiable,"No operator, local-government, or exact-premise California ABC evidence was located in the completed review; the TTB listing verifies permit identity only.",unverifiable,,https://www.ttb.gov/public-information/foia/list-of-permittees,TTB Spirits Producers and Bottlers List,https://www.ttb.gov/public-information/foia/list-of-permittees,2026-08-22,TTB Spirits Producers and Bottlers List: CA-S-20435,Conservative default after no completed individual evidence and no exact-premise owner/DBA match in California ABC daily data; not a finding of closure.
ca-ttb-fec7621322f1,Kalifornia Distilleries,"KALIFORNIA DISTILLERIES, INC.",Kalifornia Distilleries,"41638 EASTMAN DR STE A, MURRIETA, CA, 92562",MURRIETA,CA,92562,CA-S-20257,1,closed_or_unverifiable,"No operator, local-government, or exact-premise California ABC evidence was located in the completed review; the TTB listing verifies permit identity only.",unverifiable,,https://www.ttb.gov/public-information/foia/list-of-permittees,TTB Spirits Producers and Bottlers List,https://www.ttb.gov/public-information/foia/list-of-permittees,2026-08-22,TTB Spirits Producers and Bottlers List: CA-S-20257,Conservative default after no completed individual evidence and no exact-premise owner/DBA match in California ABC daily data; not a finding of closure.
